artist_id,music_author,music_title,popularity,song_id,album,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,author_title,title,lyrics,polarity,subjectivity,label
6CTStccOisUTgXVrtCIANm,Ricky Desktop,"The Banjo Beat, Pt. 1",68,5O0JIw4YvvTdKlN9l69JFQ,"The Banjo Beat, Pt. 1",2020-08-21,71996,0.88,0.6659999999999999,0.856,0.9,0.0961,-5.377000000000001,0.0567,120.04899999999999,0.573,"Ricky Desktop The Banjo Beat, Pt. 1",Ricky Desktop The Banjo Beat Pt 1,meme,0.0,0.0,0
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,GOOBA,80,4NhDYoQTYCdWHTvlbGVgwo,GOOBA,2020-05-08,132303,0.0264,0.611,0.688,0.0,0.251,-5.688,0.341,178.46200000000002,0.39299999999999996,6ix9ine GOOBA,6ix9ine GOOBA,tell nigga dont dick ride dont blick ride leave double thick thighs twin sisters drop wobble wobble mami booted get gobble gobble cause money slide slide bentley trucka wraith trucka bestie dick sucker big dub assalamalam alaykum big hater nothin hater hater clout chaser catch chicken spot couple chops pop nigga hundred shots ratatatata dayday made nigga diddy bop chachachachacha thought gon knuckle bitch dont box niggas always talkin shit yaddayaddaya see talkin bout fuck talkin bout niggas always wanna chase clout bitch clout tell em get face fore grrt dumb stupid dumb huh play like dummy like bitch dumb dumb stupid dumb huh yeah got money still fuckin ugly stupid listen talk better listen make dance bachata slide chacha grrt bahbah make nigga go adiós dímelo mami fresca nasty flame light see get excited two step spin around fly pilot sick hot way coronavirus nigga nigga nigga thats shit dont bite tell nigga dont dick ride dont blick ride leave double thick thighs twin sisters drop wobble wobble mami booted get gobble gobble cause money slide slide bentley trucka wraith trucka bestie dick sucker big dub assalamalam alaykum big hater nothin hater hater clout chaser youre mad im back big mad hes mad shes mad big sad haha dont care stay mad ahhah ahhah ahhah haha bitch im laughin cause big mad see face cry baby bitch big sad niggas tweetin bout got trendin bitch big sad tell ratted came home big bag,-0.2461309523809524,0.5907738095238099,0
7MPGCB854Qo4alYMOPkBka,Ritt Momney,Put Your Records On,92,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,2020-04-24,210463,0.0563,0.39899999999999997,0.491,0.0008900000000000001,0.11,-10.777999999999999,0.0538,91.066,0.151,Ritt Momney Put Your Records On,Ritt Momney Put Your Records On,three little birds sat window told dont need worry summer came like cinnamon sweet little girls doubledutch concrete maybe sometimes got wrong right things seem change stay dont hesitate girl put records tell favorite song go ahead let hair sapphire faded jeans hope get dreams go ahead let hair youre gonna find somewhere somehow blue sky sunburnt lonely sipping tea bar roadside dont let boys fool gotta love afro hairdo maybe sometimes feel afraid right stay seem change dont ya think strange girl put records tell favorite song go ahead let hair sapphire faded jeans hope get dreams go ahead let hair youre gonna find somewhere somehow could take pity pitys sake nights kept awake thought stronger gonna realize dont even try longer want girl put records tell favorite song go ahead let hair sapphire faded jeans hope get dreams go ahead let hair youre gonna find somewhere somehow,0.08415178571428572,0.5982142857142857,0
7vPGzgDg3qGUY5bWtrO3K4,Conkarah,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,78,0dZpw3h6KZhcHec61qwevZ,Banana (feat. Shaggy) [DJ FLe - Minisiren Remix],2020-05-15,210328,0.016,0.8240000000000001,0.8540000000000001,4.95e-05,0.11699999999999999,-5.312,0.177,95.11399999999999,0.8959999999999999,Conkarah Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah Banana,yeah piece dilemma demand exceed supply come mek mi tell yuh girls near far request mi banana mi di gyal dem banana farmer di whole dem request mi banana give dem one time two time dem wah give dem three time sometimes dem wah four mi latina girl name cassandra tell mi seh come straight colombia su amiga recomenda banana traquila mamacita hasta manana suh mi dweet suh mi dweet suh mi dweet suh mi dweet gyal tell mi seh mi banana sweet dem seh di length size mek dem weak yuh nuh see girls near far request mi banana mi di gyal dem banana farmer di whole dem request mi banana give dem one time two time dem wah give dem three time sometime dem wah four gyal spain sweden ghana japan dem ring mi phone ask direction dem wah come chill pon mi plantation two girl france seh dem wah share one mi seh oui mi seh oui mi seh oui mi seh oui grab mi banana tell mi sweet dem seh oui dem seh oui dem seh oui c ’est la vie girls near far request mi banana mi di gyal dem banana farmer di whole dem request mi banana give dem one time two time dem wah give dem three time sometimes dem wah four day mi seh day mi seh day mi seh day mi seh day mi seh dayo daylight come dem nuh wah guh home night day gyal ring mi phone gyal wah keep discreet dem nuh wah dem man find dem dweet dem sneak tip toe pon feet gyal climb fi mi banana tree suh dweet suh dweet suh dweet suh dweet grab mi banana skin har teet seh di shape taste unique come mek mi tell yuh girls near far request mi banana mi di gyal dem banana farmer di whole dem request mi banana give dem one time two time dem wah give dem three time sometimes dem wah four daylight come dem nuh wah guh home,0.14705882352941185,0.6191176470588237,0
3wVXTWabe3viT0jF7DfjOL,Vedo,You Got It,86,4lsHZ92XCFOQfzJFBTluk8,For You,2020-03-27,201586,0.297,0.774,0.376,0.0,0.165,-9.372,0.20800000000000002,122.089,0.391,Vedo You Got It,Vedo You Got It,vedo baby cant lie tell youre jaded baby wipe eyes dont let see got best girl ill take rest look gotta question worth real love think deserve cut go find purpose get nigga thats solid personally ill support dreams baby get time boss fix yo credit girl get get ya bag hit gym get back fine go get degree go girl focus unlock potential didnt know fuck nigga oh yea time mix get ya glow girl know gon get got much dont let nobody tell thats want know girl got got oh yeah yeah yeah got got oh yeah yeah yeah yea lil baby im gon make known let nigga hate girl gon get back honor cool know stayed girl fuck drama aint bout dat money bounce know shit dont even gotta sayay know gon win shawty gotta playay girl im gon let know got every chance get dont doubt im perfect promise im worth girl know deserve stop playing time boss fix ya credit girl get get ya bag hit gym get back fine go get degree go girl focus unlock potential didnt know fuck nigga oh yea time mix get yo glow girl know gon get got much dont let nobody tell thats want know girl got got oh yeah yeah yeah got got oh yeah yeah yeah yea ya lil baby im gon make known let nigga hate girl go oh yeah time mix get yo glow girl know gon get got much dont let let nobody tell thats want know girl got,0.07435897435897433,0.5211538461538461,0
0JFjWic1b9Mvv7WcNYhDvZ,KBFR,Hood Baby,72,5au5NgWCdev4WeLRB3YEOR,Hood Baby,2020-04-03,110062,0.0488,0.9740000000000001,0.47200000000000003,0.000157,0.11599999999999999,-11.847999999999999,0.447,126.065,0.8059999999999999,KBFR Hood Baby,KBFR Hood Baby,south hood baby make girls go crazy south hood baby make girls go crazy look side wok got feeling lil lazy shuffle shuffle flex one hand show muscle bring round town hit park two hands mouth like muzzle south hood baby make girls go crazy look side wok got feeling lil lazy shuffle shuffle flex one hand show muscle bring round town hit park two hands mouth like muzzle two hands mouth like muzzle found pieces puzzle niggas think nothing niggas think easy dont really know hustle henny dusse wanna cuddle want pull fuck spend hundred bundles gon spend time bros give back sike dont even give back aint even really getting tax verse nigga tell label dont even go clear track fuck good knock park come gon feel bat south hood baby make girls go crazy look side wok got feeling lil lazy shuffle shuffle flex one hand show muscle bring round town hit park two hands mouth like muzzle south hood baby make girls go crazy look side wok got feeling lil lazy shuffle shuffle flex one hand show muscle bring round town hit park two hands mouth like muzzle,-0.1803030303030303,0.6143939393939394,0
0fEj1fYIQwWj1bzzAto9rp,CHROMANCE,Wrap Me In Plastic - Slowed Down Version,59,74PdooqFwI8VhklmayQ7dz,Wrap Me In Plastic,2020-10-30,147577,0.225,0.94,0.616,0.0,0.13,-3.153,0.0936,131.29399999999998,0.535,CHROMANCE Wrap Me In Plastic - Slowed Down Version,Chromance wrap me in plastic,first night treat right buy shoes let fantasy play wanna girl give time ill ready makeup bathe perfume quick shower wont take long ill done sing song wrap plastic make shine make dollhouse follow design lets build dog sticks twine call master call mine wrap plastic make shine make dollhouse follow design lets build dog sticks twine call master call mine wrap plastic wrap plastic wrap wrap wrap wrap wrap wrap move tell youre happy please show like dont shy wanna girl give time ill ready makeup bathe perfume quick shower wont take long ill done sing song wrap plastic make shine make dollhouse follow design lets build dog sticks twine call master call mine wrap plastic make shine make dollhouse follow design lets build dog sticks twine call master call mine wrap plastic wrap plastic wrap wrap wrap wrap wrap wrap wrap wrap wrap wrap wrap wrap wrap wrap give time ill ready quick shower wont take long give time ill ready quick shower wont take long sing song wrap plastic make shine make dollhouse follow design lets build dog sticks twine call master call mine make dollhouse follow design wrap wrap wrap wrap wrap wrap wrap call master call mine,-0.010497835497835496,0.6349567099567099,0
6AdFGjfHin3ow9yC5qE2TW,Kenyi,Up Beat (Married Life),46,6zIunOWyDLQ6g4IYSwADp1,Up Beat (Married Life),2020-05-20,90757,0.762,0.556,0.537,0.6729999999999999,0.0896,-10.815,0.0547,188.062,0.49700000000000005,Kenyi Up Beat (Married Life),Kenyi Up Beat Married Life,meme,0.0,0.0,0
2crfTbTl8cTxLFidTcd2Tg,Unghetto Mathieu,Plastic,73,7FngYjFnEU6fRYWTZbwoq9,Plastic,2020-05-29,181015,0.023,0.626,0.7340000000000001,0.0,0.285,-3.96,0.331,130.42700000000002,0.6920000000000001,Unghetto Mathieu Plastic,Unghetto Mathieu Plastic,ayy ayy unghetto unghetto ayy ayy ayy ayy ayy hrgh ayy hey niggas fake plastic booty aint big jurassic cant talk bae sassy thats barbie together blastin got money cashin got money cashin got money cashin got money cashin barbie baby im package im tryna claim baggage gon play johnson magic ran gone tragic remember wanted level got passed wallet like book scholastic give exquisite head fantastic heard em niggas want beef unghetto drop sack end relaxin boy gon past classic paper stretchin long elastic hos undressing everywhere hatin life make niggas fake plastic booty aint big jurassic cant talk bae sassy thats barbie together blastin got money cashin got money cashin got money cashin got money cashin niggas fake plastic booty aint big jurassic cant talk bae sassy thats barbie together blastin got money cashin got money cashin got money cashin got money cashin back ho verse two baby know go curfew keep tryin boy dont want yo number heard boy keep strap urkel gon rattattattat murk im tryna saint purple shell spin block circle got baddie look good thought wasnt real yeah run world baby girl look like nicki fantastic bout action made plastic guaranteed satisfaction yeah yeah yeahyeah yeah yeah yeahyeahyeah yeah yeah yeahyeah yeah yeah yeahyeahyeah yeah yeah yeahyeah yeah yeah yeahyeahyeah yeah yeah yeahyeah yeah yeah yeahyeah niggas fake plastic booty aint big jurassic cant talk bae sassy thats barbie together blastin got money cashin got money cashin got money cashin got money cashin niggas fake plplastic booty aint big jurassic cant talk bae sassy thats barbie together blastin got money cashin got money cashin got money cashin got money cashin im barbie girl barbie world life plastic fantastic brush hair undress everywhere imagination life creation,0.013768115942028985,0.5550724637681159,0
5zfEatKLDdRkgbw6sdLBAQ,Octavian,Papi Chulo,85,6Juv5N0dNU1imms9c9u1dA,Papi Chulo,2020-03-13,161667,0.185,0.866,0.563,0.0,0.0889,-6.9639999999999995,0.10800000000000001,127.954,0.307,Octavian Papi Chulo,Octavian Papi Chulo,uh met pretty ting nice meet mucho gusto sweeter churro call papi chulo yeah im single baby girl bout though tryna make number one tryna make numero uno sweet sweet sweet sweet sweet sweet sweet sweetsweet sweet sweetsweet sweet sweet sweet sweet sweet sweet sweet sweet sweetsweet sweet sweetsweet sweet sweet sweet shes sexy im love brain man shes stuck mind speaks epiphany kind girl wanna fuck time ride like im ginuwine suck nipples shes suckin mine told hit behind stroke pull cum spine uh think found keeper por favor mamacita lets like mickey mallory get ice go tequila bought rolex broke half cause ones creeper sippin liquor litre pussy good put sleeper look left morning theres bitch whos tryna stay smash man dont recognise face dont need talkin weed youre tryna blaze skep linked dancin rave sweet sweet sweet sweet sweet sweet sweet sweetsweet sweet sweetsweet sweet sweet sweet sweet sweet sweet sweet sweet sweetsweet sweet sweetsweet sweet sweet sweet came car bitch said hola im smoking cigars im drinking coronas met bitch dressed rosa tell “come girl youre hermosa tengo dinero forget man come outside step man look dance tequila man im droppin bands take weed man im droppin bands bitch way fire hell find man hard describe bitches dont like cause shes gettin designer mm minor man hes tired fuck climb sweet sweet sweet sweet sweet sweet sweet sweetsweet sweet sweetsweet sweet sweet sweet sweet sweet sweet sweet sweet sweetsweet sweet sweetsweet sweet sweet sweet,0.2890820802005014,0.6299028822055132,0
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),94,0PvFJmanyNQMseIFrU708S,Shoot For The Stars Aim For The Moon,2020-07-03,190476,0.114,0.823,0.586,0.0,0.193,-6.606,0.2,125.971,0.34700000000000003,Pop Smoke For The Night (feat. Lil Baby & DaBaby),Pop Smoke For The Night,cashmoneyap kill em get em get em oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh want wont tell twice yeah im thief night oh wrong im always right said know shoot know fight boy ill tell wont tell twice im real discreet like thief night call bae bae day bae night wife want killer fuck night wanna fuck thot gimme head night ap big rocks hood rillas five k dinner bring three hundred thou dealer wrong im always right said know shoot know fight boy ill tell wont tell twice im real discreet like thief night im rich im ridin im low exotic im bout fly go get nothin aint seen money hunnid racks bag thats honey bun baby og runnin streets got game lashawn im mamas son learned bout triple cross young know aint goin keep gun flew paris buy dior beggin attention dont see cip pop wish could see us million cash plus whenever go reup got niggas street wont beat got industry tryna go ray charles cant see im rollsroyce riri wrong im always right said know shoot know fight boy ill tell wont tell twice im real discreet like thief night like thief night pull give night tryna fuck v aight cant fuck seats cause white im livin like thriller come night time dont fuck liquor dont like bein tipsy dont henny white wine pop cork new pinot grigio pull porsche wit freaky ho park porsche pull lambo hop major payne rockin camo think cute make fuck let man go like shoot light bitch im rambo cuban link full rocks choker rest peace pop make smoke ya wrong im always right said know shoot know fight boy ill tell wont tell twice im real discreet like thief night,-0.04414268164268165,0.5837135837135837,1
5Berubt6ysOy2LCMyqhmXP,YFN Lucci,Wet (She Got That…),75,4GurWpxvH3NoWz9f9wirPq,Wet (She Got That…),2020-02-14,209848,0.23800000000000002,0.695,0.642,0.0,0.359,-6.13,0.19399999999999998,128.02200000000002,0.316,YFN Lucci Wet (She Got That…),YFN Lucci Wet She Got That,yeah look sex need wet shit neck need becky yeah im lil manish yeah kiss belly yeah got wet shit yeah got wet shit yeah got wet shit uh got wet shit hey girl look im doubler girl im star like ceiling got car like ceiling girl take top look im hottie flew bitch new york put bitch new york huh put christian dior huh pull bentley truck huh pull bentley truck huh put trust huh know like drug come wet lil freak disguise gettin head im grippin thigh head dont even know bed gon need time keep wet dont need dry fuck good dont need lies uh uh girl glad tried gon bend dont even know ride love forever dont need change turn nigga see train couple weeks later see im type next time see young nigga im pipe yeah regular tesla im baddie ate like edible im v eatin vegetables im back bitch leg got waterfall got wet stuff got wetwet im tryna bless huh girl want nut yeah girl want nut yeah sex need wet shit neck need becky yeah im lil manish yeah kiss belly yeah got wet shit yeah got wet shit yeah got wet shit uh got wet shit fuck back ride balcony outside master suite town ima fuck til sun go want want love want loyalty want love wanna argue trust girl would without us huh got wet soaking wet girl lets go jetskiing girl youre best mean aint gon flex mean four four took doors suckin im takin clothes suckin like aint got teeth mouth go head bitch show im pullin weave hope dont pull track pull trackhawk lil bougie bitch blew back lil booty bitch got ass yeah caught magic think first night smashed caught audible passed like hoes naughty nasty love hoes call daddy sex need wet shit neck need becky yeah im lil manish yeah kiss belly yeah got wet shit yeah got wet shit yeah got wet shit uh got wet shit yeah,-0.034670928030303035,0.5194429268648018,0
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,Said Sum (feat. City Girls & DaBaby) - Remix,78,7HbnX1fxCAoPa7nRVFSEFW,Said Sum (feat. City Girls & DaBaby) [Remix],2020-09-17,177704,0.0168,0.9129999999999999,0.625,0.0,0.125,-6.901,0.33399999999999996,126.915,0.298,Moneybagg Yo Said Sum (feat. City Girls & DaBaby) - Remix,Moneybagg yo said sum remix,yeah jt uh fuck nigga dont wanna hear aint talkin bag cover ears hop lamb im switchin gears bitches ballin make niggas cheer audemars piguets crushed face leave bitch mad stuck face fuck yall hoes playin wit anyways city girls make em wish like ray j niggas wanna fuck jt hellcat srt pull gwag make suck teeth want minaj new body man niggas cant fuck cause camе bottom fеds charter broke bitches aint sayin thing period tell shut fuck hit fucked hair im really fuckin round lil boo low fuck buddy said couldnt hear em keep head drive almost fucked ride hand full hair im steerin rippin amiris love give head pull period thought somebody said thats wifey dawg fuck everybody dont like em bitch love cause fuck like dog got shit nigga wipe hop backseat like boss twotoned maybach seats ronald reagan came pillow came pavement thought somebody said aint made huh ah thought broke nigga said somethin talkin shit still aint sayin nothin gon trap bitch til feds come huh ah thought pussy ho said somethin go im talkin listen cut cause spoke business broke ass bitch aint sayin nothin hold wrist sayin somethin nigga know cause payin somethin ball bitches like one swish bitch im shit qc clique rich bitch yeah ayy miami im lit patek wrist follow drip jewelry sick pneumonia pink diamonds got corona moneybagg runtz thats aroma aint mid arizona bitch im serious period ho shit aint hearin niggas pull sticks clearin yeah jt killin period thought nigga watch cant get bitch back said somethin true postin another nigga money prolly dont put past thought ho speakin fuckin broke nigga said somethin hold lil bitch get nigga thats lit im whole loaf bread crumbs rappers mixed feelings aint fuckin wit em like richard mille let know time bagg runtz know got posed smellproof bustin vacuum seal niggas lil boys childish fisherprice confident im cocky get right bendin want head first dont even wanna know pussy like trippin close fallin im ballin crazy opp got shot aint call come around niggas gon put ho bitches stay channel yeah mustve seen tv yeah took six hours count mill exactly im accurate cheese yeah huh ah thought broke nigga said somethin talkin shit still aint sayin nothin gon trap bitch til feds come huh ah thought pussy ho said somethin go im talkin listen cut cause spoke business,-0.11152082044939188,0.5586683158111728,0
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,How You Like That,86,4SFknyjLcyTLJFPKD2m96o,THE ALBUM,2020-10-02,180946,0.0375,0.812,0.8,0.00011200000000000001,0.0638,-4.282,0.077,130.036,0.35700000000000004,BLACKPINK How You Like That,BLACKPINK How You Like That,blackpink area 보란 듯이 무너졌어 바닥을 뚫고 저 지하까지 옷 끝자락 잡겠다고 저 높이 두 손을 뻗어봐도 다시 캄캄한 이곳에 light sky 네 두 눈을 보며 ill kiss bye 실컷 비웃어라 꼴좋으니까 이제 너희 하나 둘 셋 ha like gon like thatthatthat thatthatthat like like thatthatthat thatthatthat look look look look look look like look look look look look look like girl need thats hundred 백 개 중에 백 내 몫을 원해 karma come get 딱하지만 어쩔 수 없잖아 whats im right back 방아쇠를 cock back plain jane get hijacked dont like tell like like 더 캄캄한 이곳에 shine like stars 그 미소를 띠며 ill kiss goodbye 실컷 비웃어라 꼴좋으니까 이제 너희 하나 둘 셋 ha like gon like thatthatthat thatthatthat like like thatthatthat thatthatthat look look look look look look like look look look look look look like 날개 잃은 채로 추락했던 날 어두운 나날 속에 갇혀 있던 날 그때쯤에 넌 날 끝내야 했어 look sky bird plane yeaheaheaheah bring boss bitch yeaheaheaheah blackpink ddu ddu ddu ddudduddu ddu ddu ddu ddudduddu like ddu ddu ddu ddudduddu ddu ddu ddu dudududdu gon like ddu ddu ddu ddudduddu ddu ddu ddu ddudduddu like ddu ddu ddu ddudduddu ddu ddu ddu dudududdu,-0.07551020408163266,0.5132653061224489,0
2NLseG7xyv3fHY5U8AUntx,Kenndog,Drip Like ME,76,5lNsNowjCKqgafSWE7Ie2Z,Drip Like ME,2020-03-01,140062,0.0973,0.956,0.578,0.0,0.0803,-9.546,0.231,103.98100000000001,0.555,Kenndog Drip Like ME,Kenndog Drip Like ME,im sorry drippin drip one days im gon get dressed drip im fly young nigga lil baby cant see style old fashion cold tell drip like lil baby dont chase erase replace man bitch aint loyal cause dripped face shopping finish line still last place ima star fly bitch need space kenn two ns cause im twice nice oh didnt see fit im wearing twice summer hit fizz gon cold ice offwhites nice aint yo price ima hot nigga coldest fit see walkin gon notice niggas hating steal drip steal pics im tryna tell niggas aint fucking im sorry drippin drip one days im gon get dressed drip im fly young nigga lil baby cant see style old fashion cold tell drip like im flyest room already knew lying fakeass clones truth say big drip fit dont match kill em drip mortal kombat big ol sauce drippin im dressing trying weakass fits need lesson got much sauce niggas thinkin cheffin study dripology nigga class session dont slip drip high fashion dripped scene spill gallon tellin im fly think im blastin space ship stratosphere im sorry drippin drip one days im gon get dressed drip im fly young nigga lil baby cant see style old fashion cold tell drip like true religion fits puma kicks,0.14172043010752686,0.6399999999999998,0
6cK3NBO6uP7hh0oyuVELFl,Saweetie,Tap In,83,4Hpib09wXgD84w4uwTPnYD,Tap In,2020-06-17,139413,0.00576,0.9540000000000001,0.696,0.0004980000000000001,0.0754,-7.117000000000001,0.204,100.036,0.43200000000000005,Saweetie Tap In,Saweetie Tap In,dont ever stop want top bitch lil waist fat ass bitch tap tap tap tap diamonds dancin neck nigga tap tap tap tap fuck nigga get rich bitch tap tap tap tap mob icy gang nigga tap tap tap tap wrist glitter waist thinner ima show bag eightfigure nigga face zaddy pockets jigga better get card make swipe like tinder private villa fur chinchilla post hoes get sicker fuckboy killer dont need fillers never lame real bitches feel daddy facetime could never take mine end dateline uh uh uh rich day job bitch hit wop wop always court side uhhuh huh bbbillionaire niggas wanna eat bitch im west coast wanna go south lame ass niggas tryna fuck clout hm wont let hit put mouth lil waist fat ass bitch tap tap tap tap diamonds dancin neck nigga tap tap tap tap fuck nigga get rich bitch tap tap tap tap mob icy gang nigga tap tap tap tap got ittybitty waist pretty face never let broke nigga take date nah haters cant relate bitch ive never fake got real nigga puttin icing cake icy lips fingers toenails drippin shanaenae aint goin sale hoes busy baby friends well lotta niggas pussy promised wont tell hmm whats favorite word bitch gon smile know dont like two hundred verse bitch im way pricey fuck around bring back hyphy lil waist fat ass bitch tap tap tap tap diamonds dancin neck nigga tap tap tap tap fuck nigga get rich bitch tap tap tap tap mob icy gang nigga tap tap tap tap,0.06346153846153846,0.5105769230769229,0
5KnoVkIUGmK0PiDKMjz2LM,Feder,Goodbye (feat. Lyse) - Slow Version,68,0Cp85ha3RN0FDytbku8nzq,Goodbye (feat. Lyse) [Slow Version],2020-10-02,185173,0.17300000000000001,0.764,0.6829999999999999,0.8420000000000001,0.11699999999999999,-5.6579999999999995,0.0715,92.654,0.141,Feder Goodbye (feat. Lyse) - Slow Version,Feder Goodbye,someone listening okay let tell story guy first loved promised losing control crazy nights intense sex ’m living life got path wasting much time gonna leave far behind ran away thinking fuck know supposed love till died almost killed ’m living life got path wasting much time gonna leave far behind ’m living life got path wasting much time gonna leave far behind ’m living life got mind wasting much time gonna leave far behind path,0.027500000000000014,0.6166666666666665,0
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,Mood Swings (feat. Lil Tjay),90,5rZlwNFl01HqLWBQGryKSm,Shoot For The Stars Aim For The Moon,2020-07-03,213333,0.48700000000000004,0.48,0.602,0.0,0.0848,-6.335,0.368,179.798,0.26899999999999996,Pop Smoke Mood Swings (feat. Lil Tjay),Pop Smoke Mood Swings,oh aint know could sing hahaha shorty lil baddie shorty lil boo thing shorty got fatty shorty catching mood swings every time fuck without rubber nutted covers kept undercover cause dont kiss tell every time fuck call daddy lil mama nasty see pussy panties taste like candy queen like nefertiti uh oh lil mama sittin pretty shoppin city gave keys bentley get knees dont gotta cry im best friend baby dont gotta lie ill get everything want need chanel celine decide valentino yeah put best start liftin dress start kissin neck start rubbin butt start massagin breasts aint wanna give baby yet backed nutted breasts put uber sent bed next day sent text pulled crib shorty lil baddie shorty lil boo thing shorty got fatty shorty catching mood swings every time fuck without rubber nutted covers kept undercover cause dont kiss tell know never found love looked eyes first time blushin aint even gon lie four rounds leavin bruises thighs bitch could make spin guys bitch make wanna nut im inside vibe leave gettin high girl aint bitches fuckin wit even tried tsunami aint never felt dry close eyes sleep hope wake honestly feel vibe great theres something mind tell told whats mine would help gon see bigger picture gon take time mine ima keep lookin like dime aint imperfections girl fine baby whats sign hope aint slow grind keep silent aint nothin cant storm baby make actin brand new know lil boo yeah got birkin workin said virgin biggest fan always lurkin know im man ima put work know cant stand im fancy ima bring get grammy late night sex cant find panties couldnt hold need plan b shorty lil baddie lil boo thing shorty got fatty shorty catching mood swings every time fuck without rubber nutted covers kept undercover cause dont kiss tell,0.09470219435736676,0.5716509926854755,0
31doejENzNckcbU7CUrUs0,Millie B,M to the B,72,1meosvrJFk4xXo1HwUIasC,M to the B,2020-09-18,137743,0.5710000000000001,0.897,0.513,0.0,0.10099999999999999,-6.973,0.309,139.935,0.6920000000000001,Millie B M to the B,Millie B M to the B,dont know im b coming hard better watch sophie think youre girl grime b says step line coming hard bars sophie aspin get parred read bars iphone dont shit hardcore got murked little youre gettin murked shagged bare lads youre little sket heard bars theyre fucking pep fucking pep yeah thats listen carefully sick bars scream name like yar yar yar sophie yeah youre little whore looking face fucks contour want lend blender im serious im trying offend sophie yeah stick singing cause spit ears ringing shag bare lads fanny stinging bet fannys fucking minging sort manky scouse brow b coming row youre enough turn lads camp know cause youre fucking tramp repping around shit clothes like josh said fucks pose saying shit peoples mums thats tight sophie aspin want fight bet blowies fucking shite fuckin shite thats said boys say give shit head thats said gonna things spit arent even true sophie aspin little rat bet youre riddled probs got clap soph yeah cant murk youre slag riddled stds fuck shit couldnt arsed youre animal belong zoo im sending whatre gonna bounce next mans dick like kangaroo like kangaroo soph go send back ill throw pier im sending fear come soph whats best give bars shit may well quit may well quit cause bars shit bars fake bars real true got bummed field think youre chav string jacket turn sophie aspin fucking racket fucking racket know best mc b b b b b bang sophie youre girl spit bars ive showed done said youre gonna send back well see wont,-0.16444658944658944,0.5977799227799231,0
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,positions,99,35mvY5S1H3J2QZyna3TFe0,Positions,2020-10-30,172324,0.46799999999999997,0.737,0.802,0.0,0.0931,-4.771,0.0878,144.015,0.682,Ariana Grande positions,Ariana Grande positions,heaven sent im hopin ’ dont repeat history boy im tryna meet mama sunday make lotta love monday never need one else babe ’cause ill switchin positions cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin ’ ’t wont switchin ’ perfect perfect youre good true get tired runnin fuck ’m runnin said boy im tryna meet mama sunday make lotta love monday never need onе else babe causе ill switchin positions cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin wouldnt wont switchin cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin wouldnt wont switchin shit usually dont kinda kinda want cause youre im yeah im switchin positions shit usually dont kinda kinda want cause youre im switchin positions cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin wouldnt wont switchin cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin wouldnt wont switchin yeah ah yeah ah yeah,0.2026315789473684,0.6763157894736843,0
1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,Party Girl,85,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,2020-04-21,147800,0.7490000000000001,0.728,0.431,0.0,0.0996,-9.966000000000001,0.0622,130.02200000000002,0.629,StaySolidRocky Party Girl,StaySolidRocky Party Girl,girls wanna fun party party lil mama party girl wan fun say aint wifey type dont care want like drugs love guns say piped think love lil mama party girl wan fun say aint wifey type dont care want like drugs love guns say piped think love dont want nobody dont need somebody im tryna dont without totin like cant leave without boot meds like cant breathe without drinkin four lokos cant get wan give toto tell come close say say love dont know love means ask got heart cause damn nigga lucky tryna reach far aint never wrong tell dont trust dont often said one want therefore never judge wanna party nothings wrong every time im calling say gon call back told call rocky say gon call say come lot well baby want lil mama party girl wan fun say aint wifey type dont care want like drugs love guns say piped think love lil mama party girl wan fun say aint wifey type dont care want like drugs love guns say piped think love dont scared party dont scared party dont scared party,0.2273333333333333,0.4553333333333333,1
